date,BRLUSD,CADUSD,EURUSD,GBPUSD,JPYUSD,MXNUSD,USDBRL,USDCAD,USDJPY,USDMXN
2025-02-13,0.17354181490030024,0.7027406886858749,1.0428,1.2528,0.006528267397832615,0.04877311235861894,5.7623,1.423,153.18,20.5031
2025-02-14,0.1749720044792833,0.7057163020465772,1.0498,1.2609,0.006568144499178982,0.04923755643854907,5.7152,1.417,152.25,20.3097
2025-02-17,0.1749720044792833,0.7057163020465772,1.0498,1.2609,0.006568144499178982,0.04923755643854907,5.7152,1.417,152.25,20.3097
2025-02-18,0.17580872011251758,0.7047713017125943,1.0457,1.2614,0.006588049278608604,0.04938515482246037,5.688,1.4189,151.79,20.249
2025-02-19,0.17499956250109375,0.7024938531787847,1.0406,1.2571,0.00659326168655634,0.0489169781047606,5.7143,1.4235,151.67,20.4428
2025-02-20,0.175530981218185,0.7044734061289186,1.0475,1.2643,0.006683151774376796,0.04910337241961778,5.697,1.4195,149.63,20.3652
2025-02-21,0.17551249648975006,0.7044237813468582,1.0455,1.2647,0.006689410662920597,0.04913497869998673,5.6976,1.4196,149.49,20.3521
2025-02-24,0.17444395987788924,0.7030371203599549,1.0478,1.264,0.006685832720465334,0.048923439709199074,5.7325,1.4224,149.57,20.4401
2025-02-25,0.173379336650658,0.6993006993006994,1.0498,1.2652,0.006707357971694949,0.04871039236221048,5.7677,1.43,149.09,20.5295
2025-02-26,0.17301038062283736,0.6970584134950508,1.0514,1.2696,0.00670555890833501,0.04895433539594267,5.78,1.4346,149.13,20.4272
2025-02-27,0.17157956144264097,0.6935293709688606,1.0414,1.2628,0.006675567423230974,0.04882383384272867,5.8282,1.4419,149.8,20.4818
2025-02-28,0.16996685646298973,0.6928566479595372,1.0402,1.2591,0.006638343069569836,0.048720122384947426,5.8835,1.4433,150.64,20.5254
2025-03-03,0.16991775980425475,0.6944926731022988,1.0496,1.2711,0.006659563132658497,0.048886607513871576,5.8852,1.4399,150.16,20.4555
2025-03-04,0.16986003533088734,0.6889424733034791,1.0534,1.2726,0.0067199784960688125,0.04801459643731694,5.8872,1.4515,148.81,20.827
2025-03-05,0.17218520240370544,0.6956521739130435,1.0768,1.2864,0.006719526945303051,0.04905327185323261,5.8077,1.4375,148.82,20.386
2025-03-06,0.17305529116552737,0.7001820473323065,1.0818,1.2894,0.0067613252197430695,0.04922907272118623,5.7785,1.4282,147.9,20.3132
2025-03-07,0.17279513408902406,0.6951685783802573,1.0859,1.2918,0.00679671039217019,0.04934372841211882,5.7872,1.4385,147.13,20.266
2025-03-10,0.17252087502587812,0.692952671332548,1.0837,1.2909,0.0067957866123003734,0.04929508035098097,5.7964,1.4431,147.15,20.286
2025-03-11,0.17168266176798805,0.6914672935970129,1.0927,1.2948,0.006780580417683754,0.04914246400314512,5.8247,1.4462,147.48,20.349
2025-03-12,0.17179769103903242,0.694589150517469,1.0925,1.297,0.00674217907227616,0.04958399032120509,5.8208,1.4397,148.32,20.1678
2025-03-13,0.17231872070581747,0.6945409084595083,1.0859,1.2945,0.006770022341073725,0.049772787226311885,5.8032,1.4398,147.71,20.0913
2025-03-14,0.17452311558665945,0.6955554009876886,1.0872,1.2917,0.006733553296074338,0.05036641567402855,5.7299,1.4377,148.51,19.8545
2025-03-17,0.17582726729261172,0.6993985172751433,1.0922,1.2988,0.006731287022078621,0.050271971365085114,5.6874,1.4298,148.56,19.8918
2025-03-18,0.1763233064146419,0.698714365567356,1.0927,1.2987,0.006689410662920597,0.05003552522290826,5.6714,1.4312,149.49,19.9858
2025-03-19,0.1770099479590753,0.6979341150195422,1.0877,1.2969,0.0066657778962804955,0.04985790497083313,5.6494,1.4328,150.02,20.057
2025-03-20,0.17627357659086904,0.6980315510261064,1.0848,1.2973,0.0067186240257995165,0.049666736200097344,5.673,1.4326,148.84,20.1342
2025-03-21,0.17469690087697845,0.6965728615213151,1.0806,1.2896,0.006712310377231844,0.04951965930474399,5.7242,1.4356,148.98,20.194
2025-03-24,0.17453529976437734,0.6996921354603974,1.0794,1.2913,0.006633939233116624,0.04976114649681529,5.7295,1.4292,150.74,20.096
2025-03-25,0.1759417280996534,0.6989585517578807,1.0804,1.2948,0.0066769045870334505,0.04982238320387817,5.6837,1.4307,149.77,20.0713
2025-03-26,0.1742585299550413,0.7015574575557738,1.0781,1.2889,0.006636140420731303,0.04972650422675286,5.7386,1.4254,150.69,20.11
2025-03-27,0.17440136730671968,0.6985191394244202,1.08,1.2963,0.006623832549513148,0.04931379849395659,5.7339,1.4316,150.97,20.2783
2025-03-28,0.17339436815092246,0.7001820473323065,1.0826,1.2942,0.00665513110608279,0.048972076122195125,5.7672,1.4282,150.26,20.4198
2025-03-31,0.17420085358418255,0.6954586549829613,1.0796,1.2896,0.0066711140760507,0.048880155634415536,5.7405,1.4379,149.9,20.4582
2025-04-01,0.17582726729261172,0.6985191394244202,1.08,1.2923,0.006693440428380187,0.04919081115647597,5.6874,1.4316,149.4,20.329
2025-04-02,0.17542628587467546,0.6988120195667366,1.0868,1.2974,0.006667555674089879,0.04878048780487805,5.7004,1.431,149.98,20.5
2025-04-03,0.17850130305951234,0.7111363959607453,1.1052,1.3113,0.006847439057792386,0.05012330332618241,5.6022,1.4062,146.04,19.9508
2025-04-04,0.17229793759368703,0.7045230379033395,1.1014,1.2927,0.0068526005619132455,0.04880191303499097,5.8039,1.4194,145.93,20.491
2025-04-07,0.16879916275615273,0.7030371203599549,1.0912,1.2729,0.006758583400919167,0.04827652795210969,5.9242,1.4224,147.96,20.714
2025-04-08,0.16700624603360165,0.7042749489400663,1.0912,1.2769,0.006801795674057951,0.04828841705740044,5.9878,1.4199,147.02,20.7089
2025-04-09,0.165174589541145,0.7048706562345809,1.104,1.2771,0.006892273761113791,0.04774614330527452,6.0542,1.4187,145.09,20.9441
2025-04-10,0.16826801729795218,0.7137758743754461,1.1192,1.294,0.006928086462519052,0.04877358812655771,5.9429,1.401,144.34,20.5029
2025-04-11,0.1701229989282251,0.7196833393306945,1.1325,1.3051,0.0069652434352580625,0.049091801669121256,5.8781,1.3895,143.57,20.37
2025-04-14,0.17050589097853333,0.7198387561186295,1.1358,1.3176,0.006994963626189144,0.04968820650418623,5.8649,1.3892,142.96,20.1255
2025-04-15,0.17004200037409242,0.7171543316121629,1.129,1.3223,0.0069881201956673656,0.050074109682329844,5.8809,1.3944,143.1,19.9704
2025-04-16,0.17061934823408975,0.7203572972194208,1.1382,1.3247,0.007014590347923681,0.0500881551530694,5.861,1.3882,142.56,19.9648
2025-04-17,0.17150305275433902,0.7217090069284064,1.1364,1.3259,0.007025925665706456,0.050484907536891846,5.8308,1.3856,142.33,19.8079
2025-04-18,0.17221485525341415,0.7222302470027444,1.139,1.3279,0.007031359864997891,0.0507163687080005,5.8067,1.3846,142.22,19.7175
2025-04-21,0.17221485525341415,0.7236937328122739,1.1508,1.3385,0.007101768340316739,0.05085745672030433,5.8067,1.3818,140.81,19.6628
2025-04-22,0.17424031223863953,0.7247427163357009,1.1466,1.3376,0.007098743522396536,0.05106209150326797,5.7392,1.3798,140.87,19.584
2025-04-23,0.17553406238480576,0.7197351374694113,1.135,1.3256,0.007010656197420079,0.05093542915645836,5.6969,1.3894,142.64,19.6327
2025-04-24,0.1763388527394241,0.7199942400460796,1.1363,1.3309,0.007010656197420079,0.05104749458896557,5.6709,1.3889,142.64,19.5896
2025-04-25,0.17602534765006161,0.7216048491845866,1.1381,1.3331,0.006956521739130435,0.051128665286192705,5.681,1.3858,143.75,19.5585
2025-04-28,0.17612765732602992,0.7216569242981887,1.1387,1.3395,0.007007708479327261,0.05114906371638867,5.6777,1.3857,142.7,19.5507
2025-04-29,0.17752529735487307,0.7218652999350321,1.1396,1.3397,0.007027900766041184,0.051059223593446036,5.633,1.3853,142.29,19.5851
2025-04-30,0.17664099484208295,0.7242702976750923,1.1349,1.3344,0.007011147724882563,0.05104280449585022,5.6612,1.3807,142.63,19.5914
2025-05-01,0.17627668388302278,0.7221780891167762,1.1279,1.3273,0.006873797085510037,0.05092686901609289,5.6729,1.3847,145.48,19.636
2025-05-02,0.177038151721696,0.7251631617113851,1.133,1.3283,0.00691945751453086,0.05084271805170704,5.6485,1.379,144.52,19.6685
2025-05-05,0.17648200765931915,0.724112961622013,1.1315,1.3284,0.006945409084595083,0.050938283176103834,5.6663,1.381,143.98,19.6316
2025-05-06,0.1748068384435199,0.7260055176419341,1.1345,1.3369,0.007004763239002522,0.050794940823893936,5.7206,1.3774,142.76,19.687
2025-05-07,0.1741007695254013,0.7260582298700355,1.1348,1.3344,0.006970098278385725,0.05106443821458298,5.7438,1.3773,143.47,19.5831
2025-05-08,0.1760625374132892,0.7187005893344832,1.1249,1.3287,0.006874742197167606,0.05105948429920858,5.6798,1.3914,145.46,19.585
2025-05-09,0.17719500310091255,0.718132854578097,1.127,1.3318,0.006889424733034792,0.051325743966658795,5.6435,1.3925,145.15,19.4834
2025-05-12,0.175923156765125,0.7141326858530315,1.1106,1.3194,0.006752650415288,0.05098659052669148,5.6843,1.4003,148.09,19.613
2025-05-13,0.1784981168448673,0.7164350193437455,1.1176,1.328,0.00676818950930626,0.05149834432822985,5.6023,1.3958,147.75,19.4181
2025-05-14,0.17815467388786943,0.7161784716751414,1.1206,1.3303,0.006824075337791729,0.051679319486721,5.6131,1.3963,146.54,19.3501
2025-05-15,0.17739932588256166,0.714847380084352,1.1189,1.3292,0.006867660188173888,0.051318895617366314,5.637,1.3989,145.61,19.486
2025-05-16,0.17613386173491852,0.7147451933385748,1.1141,1.3257,0.006848376934666484,0.051216389244558264,5.6775,1.3991,146.02,19.525
2025-05-19,0.17722954771019422,0.7171543316121629,1.1236,1.3357,0.006897027381198703,0.05162436050323427,5.6424,1.3944,144.99,19.3707
2025-05-20,0.17640728914918763,0.7173086579155011,1.1254,1.3371,0.006909894969596462,0.05190221622463279,5.6687,1.3941,144.72,19.267
2025-05-21,0.17670654344330372,0.7234843003906815,1.1343,1.3447,0.006959910913140311,0.05176251358765982,5.6591,1.3822,143.68,19.319
2025-05-22,0.17792011386887288,0.7217090069284064,1.1281,1.3426,0.006949753283758427,0.051751262730810633,5.6205,1.3856,143.89,19.3232
2025-05-23,0.17578708668061244,0.7270083605961469,1.135,1.3511,0.007012130986606829,0.05186775796429423,5.6887,1.3755,142.61,19.2798
2025-05-26,0.17578708668061244,0.7270083605961469,1.135,1.3511,0.007012130986606829,0.05186775796429423,5.6887,1.3755,142.61,19.2798
2025-05-27,0.176934781839414,0.7259001161440186,1.1326,1.3505,0.006926646810279144,0.05199964640240447,5.6518,1.3776,144.37,19.2309
2025-05-28,0.17527562091388707,0.7236413633403286,1.1286,1.3462,0.006894649751792609,0.051501261780913625,5.7053,1.3819,145.04,19.417
2025-05-29,0.17697548889478806,0.7241653993772178,1.137,1.3489,0.006940106877645916,0.05170898185014738,5.6505,1.3809,144.09,19.339
2025-05-30,0.1748740906547286,0.7274314395868189,1.1347,1.3468,0.006935774726036898,0.051572709784890224,5.7184,1.3747,144.18,19.3901
2025-06-02,0.17525104712500655,0.7299802905321557,1.1432,1.3549,0.007004763239002522,0.051961548454143934,5.7061,1.3699,142.76,19.245
2025-06-03,0.17716674934448304,0.7287567409998542,1.1373,1.352,0.0069478218578475645,0.05192862929190121,5.6444,1.3722,143.93,19.2572
2025-06-04,0.17731754025108165,0.7316359379572724,1.1424,1.357,0.0069974109579455605,0.05207194259589048,5.6396,1.3668,142.91,19.2042
2025-06-05,0.1788556813507181,0.7316894709885124,1.144,1.3584,0.006950719399457844,0.0521447120047556,5.5911,1.3667,143.87,19.1774
2025-06-06,0.17863522686673813,0.7306736811340055,1.1397,1.3532,0.00690274038793401,0.05229414410174349,5.598,1.3686,144.87,19.1226
2025-06-09,0.1793561115595014,0.7312614259597806,1.1425,1.3563,0.006926646810279144,0.0524893053040443,5.5755,1.3675,144.37,19.0515
2025-06-10,0.17970743629371383,0.7308338814587444,1.1423,1.3508,0.006900835001035125,0.05248820327631365,5.5646,1.3683,144.91,19.0519
2025-06-11,0.18087107509767036,0.7319572536963841,1.149,1.3556,0.006921373200442968,0.053068415801651496,5.5288,1.3662,144.48,18.8436
2025-06-12,0.18032313906520483,0.7344840249724569,1.1578,1.3589,0.0069618490671122255,0.052943948241996205,5.5456,1.3615,143.64,18.8879
2025-06-13,0.18034265103697025,0.7366482504604052,1.1557,1.3594,0.006942515967786726,0.0528862680804929,5.545,1.3575,144.04,18.9085
2025-06-16,0.18127435874195597,0.737680731779286,1.1581,1.36,0.006937699458859443,0.05283569156636691,5.5165,1.3556,144.14,18.9266
2025-06-17,0.18257503834075806,0.7359976448075366,1.1535,1.3516,0.006894649751792609,0.05274790195219985,5.4772,1.3587,145.04,18.9581
2025-06-18,0.18207971449900767,0.7308338814587444,1.1521,1.3471,0.006916585973163645,0.0526127491213671,5.4921,1.3683,144.58,19.0068
2025-06-19,0.18207971449900767,0.7308338814587444,1.1521,1.3471,0.006916585973163645,0.0526127491213671,5.4921,1.3683,144.58,19.0068
2025-06-20,0.18170255292086854,0.7278550112817527,1.152,1.3465,0.006853070175438597,0.052255067435164525,5.5035,1.3739,145.92,19.1369
2025-06-23,0.18128093105886192,0.7260582298700355,1.1538,1.3491,0.006827336655970506,0.05219206680584551,5.5163,1.3773,146.47,19.16
2025-06-24,0.18186778212239701,0.7293414047115455,1.1608,1.3616,0.006901311249137336,0.052573471426318276,5.4985,1.3711,144.9,19.021
2025-06-25,0.17989170519347353,0.7272727272727273,1.162,1.3626,0.0068686036128855,0.052865578693057164,5.5589,1.375,145.59,18.9159
2025-06-26,0.18167614410551752,0.7337295472888693,1.1717,1.3754,0.006928086462519052,0.05298265877578269,5.5043,1.3629,144.34,18.8741
2025-06-27,0.18247842192660718,0.7317430118542367,1.1724,1.372,0.00690894016857814,0.05311153954419677,5.4801,1.3666,144.74,18.8283
2025-06-30,0.18418241426308615,0.7342143906020557,1.177,1.3722,0.0069362558091142406,0.05310900091347481,5.4294,1.362,144.17,18.8292
2025-07-01,0.18318708897396913,0.7321180174244089,1.1776,1.3728,0.006964758322886195,0.05336720371862676,5.4589,1.3659,143.58,18.7381
2025-07-02,0.18420955679180634,0.7342143906020557,1.179,1.3623,0.006956037840845855,0.053332480013653115,5.4286,1.362,143.76,18.7503
2025-07-03,0.1845767654767618,0.7375175160410059,1.1758,1.3656,0.006898454746136865,0.0536365586783952,5.4178,1.3559,144.96,18.644
2025-07-04,0.1845767654767618,0.7375175160410059,1.1758,1.3656,0.006898454746136865,0.0536365586783952,5.4178,1.3559,144.96,18.644
2025-07-07,0.18302280464145831,0.732922896511287,1.1733,1.3638,0.006855889208830385,0.05357707329879398,5.4638,1.3644,145.86,18.6647
2025-07-08,0.18315018315018314,0.7314753858532661,1.1707,1.3575,0.006811525100469995,0.053451925338350685,5.46,1.3671,146.81,18.7084
2025-07-09,0.18331133597301658,0.7302468234263181,1.1707,1.3585,0.006824541049614413,0.05387640752114649,5.4552,1.3694,146.53,18.561
2025-07-10,0.18065215427693976,0.730887297178775,1.1688,1.3569,0.006827802813054759,0.05367311996479043,5.5355,1.3682,146.46,18.6313
2025-07-11,0.17945911024173142,0.7311010381634743,1.1696,1.3503,0.006789327177676692,0.05355411911507174,5.5723,1.3678,147.29,18.6727
2025-07-14,0.17937863241730645,0.7302468234263181,1.1672,1.3437,0.006770939129257228,0.053309166511181595,5.5748,1.3694,147.69,18.7585
2025-07-15,0.1796590072043262,0.729235032450959,1.1619,1.3396,0.0067226890756302525,0.05321186837512239,5.5661,1.3713,148.75,18.7928
2025-07-16,0.17969451931716082,0.7296074711805048,1.1629,1.3426,0.00675310642895732,0.05338971287012419,5.565,1.3706,148.08,18.7302
2025-07-17,0.1797138954783984,0.7273256236817223,1.1597,1.3413,0.006731740154830023,0.05329666522765671,5.5644,1.3749,148.55,18.7629
2025-07-18,0.17976558567627812,0.7293414047115455,1.1645,1.3439,0.006731740154830023,0.053465357121852894,5.5628,1.3711,148.55,18.7037
2025-07-21,0.18014123072488833,0.7305135510263715,1.1705,1.3498,0.0067902492021457185,0.05366678294469637,5.5512,1.3689,147.27,18.6335
2025-07-22,0.18004068919575825,0.7344840249724569,1.1749,1.3522,0.006832467887400929,0.053774137866134664,5.5543,1.3615,146.36,18.5963
2025-07-23,0.18032313906520483,0.7348078477478139,1.1748,1.3566,0.006823609689525759,0.05382594841321105,5.5456,1.3609,146.55,18.5784
2025-07-24,0.18112988824285894,0.7329766180458843,1.1765,1.3524,0.006806425265450586,0.05388250381218714,5.5209,1.3643,146.92,18.5589
2025-07-25,0.1796331890280048,0.729181857955374,1.173,1.3429,0.006767273465520742,0.05385725672677137,5.5669,1.3714,147.77,18.5676
2025-07-28,0.17877574370709381,0.7289692374981777,1.1609,1.3393,0.006736274840013473,0.053386292535528575,5.5936,1.3718,148.45,18.7314
2025-07-29,0.17957512525364988,0.7258474268708718,1.1534,1.3339,0.0067308339503264454,0.053278208147303587,5.5687,1.3777,148.57,18.7694
2025-07-30,0.17795810866122114,0.7239032865209208,1.147,1.3274,0.006708257865432348,0.0531951677509615,5.6193,1.3814,149.07,18.7987
2025-07-31,0.17905744162727402,0.7222824124232574,1.1431,1.322,0.006640106241699867,0.05319997872000851,5.5848,1.3845,150.6,18.797
2025-08-01,0.1804337627656887,0.7257947452460445,1.1555,1.3259,0.0067540186410914495,0.05297451925623775,5.5422,1.3778,148.06,18.877
2025-08-04,0.18132037497053544,0.7259528130671506,1.1568,1.329,0.006798558705554423,0.05304645808799346,5.5151,1.3775,147.09,18.8514
2025-08-05,0.18161345392466674,0.7257420712678715,1.158,1.3309,0.006780120686148213,0.05327224782249687,5.5062,1.3779,147.49,18.7715
2025-08-06,0.1826250525047026,0.7278550112817527,1.1647,1.336,0.006791171477079796,0.0536480686695279,5.4757,1.3739,147.25,18.64
2025-08-07,0.18332477817701842,0.7273256236817223,1.1641,1.3434,0.006786562606040041,0.053510560309077,5.4548,1.3749,147.35,18.6879
2025-08-08,0.18447461629279813,0.7271669575334497,1.166,1.3444,0.006770480704129994,0.05393132385220659,5.4208,1.3752,147.7,18.5421
2025-08-11,0.1837762340574117,0.725531451788435,1.1607,1.3414,0.006757213325224677,0.053626779068395594,5.4414,1.3783,147.99,18.6474
2025-08-12,0.1854771399425021,0.7266385699752942,1.1673,1.3509,0.006765899864682002,0.05388424586303703,5.3915,1.3762,147.8,18.5583
2025-08-13,0.1850172991174675,0.7265329845975007,1.1715,1.3572,0.006791171477079796,0.053608380061971286,5.4049,1.3764,147.25,18.6538
2025-08-14,0.18471655245026505,0.7243227582210633,1.1644,1.3532,0.006770939129257228,0.053146258503401364,5.4137,1.3806,147.69,18.816
2025-08-15,0.1853087243347417,0.7242178447276941,1.1708,1.3565,0.006802721088435374,0.05338173277104575,5.3964,1.3808,147.0,18.733
2025-08-18,0.184481422720732,0.7238508867173362,1.1667,1.3521,0.00676773145641581,0.053242182716522646,5.4206,1.3815,147.76,18.7821
2025-08-19,0.18260170915199767,0.721552781585973,1.166,1.3496,0.006769564040075819,0.0531660375352225,5.4764,1.3859,147.72,18.809
2025-08-20,0.18267509407767346,0.7207726683004181,1.1649,1.345,0.006793939805693322,0.05323849782254544,5.4742,1.3874,147.19,18.7834
2025-08-21,0.1822555952467741,0.7194244604316548,1.1605,1.3417,0.006740815638692282,0.053234246655558454,5.4868,1.39,148.35,18.7849
2025-08-22,0.18451546239574876,0.7222824124232574,1.1713,1.3528,0.006811061163329247,0.05378628557290462,5.4196,1.3845,146.82,18.5921
2025-08-25,0.1848907295788189,0.7231180851833104,1.167,1.3491,0.006774608766343743,0.053672255737564144,5.4086,1.3829,147.61,18.6316
2025-08-26,0.1840434342504831,0.7234319612240468,1.1657,1.3485,0.00678886625933469,0.053573915931811114,5.4335,1.3823,147.3,18.6658
2025-08-27,0.18405359640727378,0.7233273056057866,1.1611,1.3468,0.00676818950930626,0.05346478541908372,5.4332,1.3825,147.75,18.7039
2025-08-28,0.18486680346810122,0.7272727272727273,1.1672,1.3516,0.006803646754660498,0.053579656875877374,5.4093,1.375,146.98,18.6638
2025-08-29,0.1841654542440929,0.7285443683520326,1.1695,1.3511,0.0068073519400953025,0.05365353764600469,5.4299,1.3726,146.9,18.6381
2025-09-01,0.1841654542440929,0.7285443683520326,1.1695,1.3511,0.0068073519400953025,0.05365353764600469,5.4299,1.3726,146.9,18.6381
2025-09-02,0.1830395548478026,0.7254788160185722,1.1653,1.3392,0.006746272684341902,0.05342936370970758,5.4633,1.3784,148.23,18.7163
2025-09-03,0.183247512415019,0.7253209545223761,1.1676,1.3448,0.0067581266472933705,0.0535526851316325,5.4571,1.3787,147.97,18.6732
2025-09-04,0.18301275598909245,0.7231703789412786,1.1648,1.3441,0.00672811680010765,0.05335638329091501,5.4641,1.3828,148.63,18.7419
2025-09-05,0.18524350258414687,0.7234319612240468,1.1759,1.3543,0.006810133478616181,0.05354178936660063,5.3983,1.3823,146.84,18.677
2025-09-08,0.18424689083371718,0.7235890014471781,1.1751,1.355,0.006775985905949315,0.05367657715202817,5.4275,1.382,147.58,18.6301
2025-09-09,0.18422991893883567,0.7228567297961545,1.1723,1.3533,0.0067920940025809964,0.05366822304513498,5.428,1.3834,147.23,18.633
2025-09-10,0.18488047477305922,0.7223867658744492,1.1714,1.3548,0.006785641582411617,0.0537692224970427,5.4089,1.3843,147.37,18.598
2025-09-11,0.18577691907557406,0.7230657989877078,1.1732,1.3568,0.006794863083508868,0.053996846584159486,5.3828,1.383,147.17,18.5196
2025-09-12,0.1867727535907062,0.7216048491845866,1.1714,1.3547,0.006763611768684478,0.054106405657365776,5.3541,1.3858,147.85,18.4821
2025-09-15,0.18836648583484028,0.7247952453431906,1.1772,1.3609,0.0067902492021457185,0.054539603933396234,5.3088,1.3797,147.27,18.3353
2025-09-16,0.18865788778628834,0.7275372862859221,1.1848,1.3654,0.006823144104803494,0.05472674934054267,5.3006,1.3745,146.56,18.2726
2025-09-17,0.18843392564397296,0.7266913741733885,1.1845,1.3661,0.006832467887400929,0.0545404963185165,5.3069,1.3761,146.36,18.335
2025-09-18,0.18860807242549982,0.7248477819657873,1.178,1.3552,0.00675584380489123,0.05443361820260193,5.302,1.3796,148.02,18.371
2025-09-19,0.18776874401487129,0.7261109497531223,1.1753,1.3484,0.0067645268213488464,0.054422064881985754,5.3257,1.3772,147.83,18.3749
